#EN          DATA        DATA-ERR    
#EV          B           B           
1.6665e+05  2.9833e+00  1.0429e-01  
1.6674e+05  3.1913e+00  1.0600e-01  
1.6683e+05  3.7556e+00  1.0860e-01  
1.6693e+05  4.4716e+00  1.1417e-01  
1.6702e+05  5.4056e+00  1.2229e-01  
1.6712e+05  6.7088e+00  1.3619e-01  
1.6721e+05  8.1978e+00  1.5226e-01  
1.6731e+05  9.1993e+00  1.6849e-01  
1.6740e+05  1.0091e+01  1.8110e-01  
1.6749e+05  9.0530e+00  1.6664e-01  
1.6759e+05  8.4889e+00  1.5733e-01  
1.6768e+05  8.0760e+00  1.5113e-01  
1.6778e+05  7.2619e+00  1.3993e-01  
1.6787e+05  6.9716e+00  1.4014e-01  
1.6797e+05  7.0685e+00  1.3981e-01  
1.6806e+05  7.0884e+00  1.4024e-01  
1.6816e+05  7.5073e+00  1.4408e-01  
1.6825e+05  7.2042e+00  1.3935e-01  
1.6835e+05  6.6591e+00  1.3476e-01  
1.6844e+05  6.2787e+00  1.3041e-01  
1.6854e+05  5.5823e+00  1.2510e-01  
1.6863e+05  5.2020e+00  1.2091e-01  
1.6873e+05  4.7445e+00  1.1544e-01  
1.6883e+05  4.6793e+00  1.1597e-01  
1.6892e+05  5.0448e+00  1.1814e-01  
1.6902e+05  5.3547e+00  1.2060e-01  
1.6911e+05  6.7086e+00  1.3322e-01  
1.6921e+05  7.7804e+00  1.4558e-01  
1.6930e+05  8.4781e+00  1.5677e-01  
1.6940e+05  7.9418e+00  1.5011e-01  
1.6950e+05  6.9162e+00  1.3503e-01  
1.6959e+05  6.0192e+00  1.2564e-01  
1.6969e+05  5.6172e+00  1.2008e-01  
1.6979e+05  5.4662e+00  1.1854e-01  
1.6988e+05  6.1818e+00  1.2370e-01  
1.6998e+05  7.1491e+00  1.3706e-01  
1.7008e+05  8.4568e+00  1.5130e-01  
1.7017e+05  9.1907e+00  1.6205e-01  
1.7027e+05  9.0300e+00  1.6088e-01  
1.7037e+05  8.9613e+00  1.6024e-01  
1.7046e+05  8.9467e+00  1.5787e-01  
1.7056e+05  8.2015e+00  1.5019e-01  
1.7066e+05  8.0357e+00  1.4587e-01  
1.7075e+05  7.3032e+00  1.3678e-01  
1.7085e+05  6.8650e+00  1.3169e-01  
1.7095e+05  6.8526e+00  1.3160e-01  
1.7105e+05  6.8594e+00  1.3378e-01  
1.7114e+05  6.7891e+00  1.3526e-01  
1.7124e+05  7.2361e+00  1.3818e-01  
1.7134e+05  7.1593e+00  1.3526e-01  
1.7144e+05  6.7805e+00  1.3052e-01  
1.7154e+05  6.7172e+00  1.2899e-01  
1.7163e+05  6.5814e+00  1.2776e-01  
1.7173e+05  6.4337e+00  1.2428e-01  
1.7188e+05  5.9897e+00  8.5385e-02  
1.7208e+05  5.5195e+00  8.1568e-02  
1.7227e+05  5.1794e+00  8.0465e-02  
1.7247e+05  4.9488e+00  7.9159e-02  
1.7262e+05  4.8145e+00  1.1035e-01  
1.7272e+05  5.1537e+00  1.1389e-01  
1.7282e+05  5.2560e+00  1.1368e-01  
1.7292e+05  5.0823e+00  1.1188e-01  
1.7301e+05  4.9940e+00  1.1087e-01  
1.7311e+05  4.6212e+00  1.0820e-01  
1.7321e+05  4.5223e+00  1.0684e-01  
1.7331e+05  4.4490e+00  1.0531e-01  
1.7346e+05  4.2756e+00  7.4201e-02  
1.7366e+05  4.0298e+00  7.2597e-02  
1.7386e+05  3.6071e+00  7.0137e-02  
1.7401e+05  3.4673e+00  9.7790e-02  
1.7411e+05  3.2447e+00  9.6483e-02  
1.7421e+05  2.8858e+00  9.5572e-02  
1.7431e+05  2.6906e+00  9.2717e-02  
1.7441e+05  2.7826e+00  9.3624e-02  
1.7451e+05  2.7462e+00  9.2127e-02  
1.7461e+05  2.5770e+00  9.2203e-02  
1.7471e+05  2.7654e+00  9.1625e-02  
1.7482e+05  2.9509e+00  9.4047e-02  
1.7492e+05  3.3849e+00  9.5858e-02  
1.7502e+05  3.7967e+00  9.9537e-02  
1.7512e+05  4.5250e+00  1.0466e-01  
1.7522e+05  5.1623e+00  1.0908e-01  
1.7532e+05  5.3715e+00  1.1006e-01  
1.7542e+05  5.3332e+00  1.0994e-01  
1.7552e+05  5.2490e+00  1.0782e-01  
1.7562e+05  5.3001e+00  1.0963e-01  
1.7573e+05  5.2564e+00  1.0939e-01  
1.7583e+05  5.3520e+00  1.1000e-01  
1.7593e+05  5.6878e+00  1.1262e-01  
1.7603e+05  6.0997e+00  1.1606e-01  
1.7613e+05  6.3111e+00  1.1799e-01  
1.7623e+05  7.1486e+00  1.2608e-01  
1.7634e+05  8.2158e+00  1.3765e-01  
1.7644e+05  9.2861e+00  1.5104e-01  
1.7654e+05  8.8625e+00  1.4516e-01  
1.7664e+05  8.1138e+00  1.3622e-01  
1.7675e+05  7.7780e+00  1.3129e-01  
1.7685e+05  6.9560e+00  1.2266e-01  
1.7695e+05  6.2656e+00  1.1644e-01  
1.7705e+05  6.1311e+00  1.1446e-01  
1.7716e+05  5.9706e+00  1.1342e-01  
1.7726e+05  5.8090e+00  1.1106e-01  
1.7736e+05  5.3861e+00  1.0633e-01  
1.7747e+05  5.3144e+00  1.0662e-01  
1.7757e+05  4.6299e+00  1.0112e-01  
1.7767e+05  4.5245e+00  9.9582e-02  
1.7777e+05  3.9865e+00  9.6351e-02  
1.7788e+05  4.0795e+00  9.7055e-02  
1.7798e+05  3.9356e+00  9.7351e-02  
1.7809e+05  4.4796e+00  1.0070e-01  
1.7819e+05  5.0956e+00  1.0399e-01  
1.7829e+05  5.9416e+00  1.1076e-01  
1.7840e+05  6.8765e+00  1.2018e-01  
1.7850e+05  7.4432e+00  1.2563e-01  
1.7860e+05  7.3554e+00  1.2528e-01  
1.7871e+05  6.8200e+00  1.1961e-01  
1.7881e+05  6.9331e+00  1.1892e-01  
1.7892e+05  6.5376e+00  1.1607e-01  
1.7902e+05  6.4308e+00  1.1605e-01  
1.7913e+05  6.2050e+00  1.1410e-01  
1.7923e+05  5.7712e+00  1.0927e-01  
1.7934e+05  5.3636e+00  1.0601e-01  
1.7949e+05  5.1091e+00  7.3412e-02  
1.7970e+05  4.9476e+00  7.1662e-02  
1.7991e+05  4.7028e+00  6.9628e-02  
1.8012e+05  4.3332e+00  6.7928e-02  
1.8033e+05  3.8930e+00  6.5781e-02  
1.8055e+05  3.6739e+00  6.4452e-02  
1.8076e+05  3.5485e+00  6.4277e-02  
1.8092e+05  3.5456e+00  9.0279e-02  
1.8102e+05  3.5442e+00  9.1794e-02  
1.8113e+05  4.0834e+00  9.5943e-02  
1.8124e+05  5.1035e+00  1.0295e-01  
1.8134e+05  6.1757e+00  1.1142e-01  
1.8145e+05  6.6159e+00  1.1380e-01  
1.8155e+05  6.3124e+00  1.1070e-01  
1.8166e+05  5.5504e+00  1.0453e-01  
1.8177e+05  5.1297e+00  9.9192e-02  
1.8188e+05  4.7066e+00  9.7341e-02  
1.8198e+05  4.7395e+00  9.7438e-02  
1.8209e+05  5.1368e+00  9.9412e-02  
1.8220e+05  5.4415e+00  1.0218e-01  
1.8230e+05  6.0533e+00  1.0711e-01  
1.8241e+05  6.3897e+00  1.0972e-01  
1.8252e+05  6.1433e+00  1.0759e-01  
1.8263e+05  5.7476e+00  1.0380e-01  
1.8273e+05  4.9923e+00  9.8772e-02  
1.8284e+05  4.7243e+00  9.6845e-02  
1.8300e+05  4.6878e+00  6.7718e-02  
1.8322e+05  4.5648e+00  6.7106e-02  
1.8344e+05  4.3313e+00  6.5967e-02  
1.8360e+05  4.0974e+00  9.1254e-02  
1.8371e+05  3.4316e+00  8.7636e-02  
1.8382e+05  2.8823e+00  8.3410e-02  
1.8392e+05  2.2655e+00  8.0825e-02  
1.8403e+05  2.0817e+00  7.9412e-02  
1.8414e+05  1.9696e+00  7.9632e-02  
1.8425e+05  2.2547e+00  7.9583e-02  
1.8436e+05  2.8406e+00  8.2955e-02  
1.8447e+05  3.8287e+00  8.8346e-02  
1.8458e+05  5.2718e+00  9.8893e-02  
1.8469e+05  6.8901e+00  1.1176e-01  
1.8480e+05  8.0332e+00  1.2383e-01  
1.8491e+05  8.2029e+00  1.2373e-01  
1.8502e+05  7.9045e+00  1.2113e-01  
1.8513e+05  7.3673e+00  1.1617e-01  
1.8524e+05  7.3405e+00  1.1574e-01  
1.8535e+05  6.9953e+00  1.1249e-01  
1.8546e+05  6.6423e+00  1.0946e-01  
1.8557e+05  6.2723e+00  1.0431e-01  
1.8568e+05  5.5855e+00  9.9872e-02  
1.8579e+05  5.3688e+00  9.7500e-02  
1.8590e+05  5.0474e+00  9.5834e-02  
1.8601e+05  5.1593e+00  9.6081e-02  
1.8612e+05  5.2485e+00  9.8567e-02  
1.8623e+05  5.8132e+00  1.0060e-01  
1.8634e+05  5.8086e+00  1.0093e-01  
1.8645e+05  5.4829e+00  9.8981e-02  
1.8656e+05  5.2665e+00  9.6826e-02  
1.8667e+05  4.9361e+00  9.2941e-02  
1.8679e+05  4.3367e+00  9.0801e-02  
1.8690e+05  4.4459e+00  9.0449e-02  
1.8701e+05  4.7513e+00  9.2436e-02  
1.8712e+05  5.4257e+00  9.5678e-02  
1.8723e+05  5.5991e+00  9.9382e-02  
1.8734e+05  5.7777e+00  9.9883e-02  
1.8746e+05  5.7716e+00  9.9316e-02  
1.8757e+05  6.0681e+00  1.0156e-01  
1.8768e+05  6.2573e+00  1.0330e-01  
1.8779e+05  6.0709e+00  1.0218e-01  
1.8790e+05  5.8813e+00  9.8912e-02  
1.8802e+05  5.3117e+00  9.5137e-02  
1.8813e+05  5.1420e+00  9.3351e-02  
1.8824e+05  4.9414e+00  9.2779e-02  
1.8835e+05  4.7471e+00  9.2765e-02  
1.8847e+05  4.6983e+00  9.2687e-02  
1.8858e+05  4.5657e+00  9.2238e-02  
1.8869e+05  4.1650e+00  9.0204e-02  
1.8881e+05  4.0386e+00  8.9353e-02  
1.8892e+05  3.8318e+00  8.7818e-02  
1.8903e+05  3.6307e+00  8.5448e-02  
1.8915e+05  3.3700e+00  8.3006e-02  
1.8926e+05  3.1054e+00  8.0697e-02  
1.8937e+05  2.7092e+00  7.9400e-02  
1.8949e+05  2.9569e+00  7.9899e-02  
1.8960e+05  3.5926e+00  8.3478e-02  
1.8971e+05  4.2954e+00  8.7251e-02  
1.8983e+05  4.8582e+00  9.1050e-02  
1.8994e+05  5.2944e+00  9.3471e-02  
1.9006e+05  5.0662e+00  9.2111e-02  
1.9017e+05  4.9623e+00  9.0510e-02  
1.9028e+05  4.9438e+00  9.1441e-02  
1.9040e+05  4.9686e+00  9.1893e-02  
1.9051e+05  4.8065e+00  9.0792e-02  
1.9063e+05  4.5565e+00  8.9967e-02  
1.9074e+05  4.3618e+00  8.8032e-02  
1.9086e+05  3.8349e+00  8.3606e-02  
1.9097e+05  3.2577e+00  8.0100e-02  
1.9109e+05  2.5614e+00  7.6813e-02  
1.9120e+05  2.3452e+00  7.5103e-02  
1.9132e+05  2.4115e+00  7.5213e-02  
1.9143e+05  2.5339e+00  7.6829e-02  
1.9155e+05  3.2681e+00  7.9638e-02  
1.9167e+05  4.0672e+00  8.3674e-02  
1.9178e+05  4.6713e+00  8.8103e-02  
1.9190e+05  5.4178e+00  9.2462e-02  
1.9201e+05  5.8469e+00  9.5427e-02  
1.9213e+05  5.6605e+00  9.4493e-02  
1.9225e+05  4.7918e+00  8.8725e-02  
1.9236e+05  4.5456e+00  8.6470e-02  
1.9248e+05  4.5470e+00  8.6208e-02  
1.9259e+05  4.8585e+00  8.7749e-02  
1.9271e+05  5.1675e+00  9.0261e-02  
1.9283e+05  5.9402e+00  9.5596e-02  
1.9294e+05  6.6066e+00  1.0156e-01  
1.9306e+05  7.0783e+00  1.0446e-01  
1.9318e+05  7.3861e+00  1.0769e-01  
1.9330e+05  6.9147e+00  1.0313e-01  
1.9341e+05  5.7872e+00  9.4373e-02  
1.9353e+05  4.9879e+00  8.7625e-02  
1.9365e+05  4.3423e+00  8.4007e-02  
1.9377e+05  3.9711e+00  8.2407e-02  
1.9388e+05  3.9484e+00  8.2321e-02  
1.9400e+05  4.3470e+00  8.4365e-02  
1.9412e+05  4.7811e+00  8.7540e-02  
1.9424e+05  5.5999e+00  9.2679e-02  
1.9435e+05  6.4004e+00  9.8146e-02  
1.9447e+05  7.1722e+00  1.0353e-01  
1.9459e+05  7.6582e+00  1.0843e-01  
1.9477e+05  7.9032e+00  7.8499e-02  
1.9501e+05  8.3021e+00  8.0552e-02  
1.9524e+05  8.5478e+00  8.2722e-02  
1.9542e+05  8.4592e+00  1.1567e-01  
1.9554e+05  8.1135e+00  1.1197e-01  
1.9566e+05  7.3133e+00  1.0422e-01  
1.9578e+05  6.3284e+00  9.6472e-02  
1.9590e+05  5.7809e+00  9.2562e-02  
1.9602e+05  5.1559e+00  8.7814e-02  
1.9614e+05  4.6320e+00  8.4578e-02  
1.9626e+05  4.1735e+00  8.1163e-02  
1.9638e+05  3.9084e+00  7.9112e-02  
1.9650e+05  3.8501e+00  7.9668e-02  
1.9662e+05  4.3968e+00  8.3280e-02  
1.9674e+05  5.7220e+00  9.1166e-02  
1.9686e+05  7.2798e+00  1.0491e-01  
1.9698e+05  8.1684e+00  1.1295e-01  
1.9710e+05  8.1848e+00  1.1117e-01  
1.9722e+05  7.7162e+00  1.0885e-01  
1.9734e+05  7.4701e+00  1.0472e-01  
1.9746e+05  7.4727e+00  1.0482e-01  
1.9765e+05  6.6589e+00  6.9704e-02  
1.9789e+05  6.0433e+00  6.6619e-02  
1.9813e+05  5.6294e+00  6.4281e-02  
1.9831e+05  5.3149e+00  8.9711e-02  
1.9844e+05  5.1292e+00  8.8569e-02  
1.9856e+05  4.8734e+00  8.6016e-02  
1.9868e+05  4.9362e+00  8.6368e-02  
1.9880e+05  4.9736e+00  8.6554e-02  
1.9892e+05  4.8190e+00  8.5108e-02  
1.9905e+05  4.6968e+00  8.3852e-02  
1.9917e+05  4.4175e+00  8.2618e-02  
1.9929e+05  3.9211e+00  7.9980e-02  
1.9941e+05  3.7813e+00  7.9791e-02  
1.9954e+05  3.8919e+00  7.9699e-02  
1.9966e+05  4.0211e+00  8.0714e-02  
1.9978e+05  4.2162e+00  8.1823e-02  
1.9991e+05  4.1487e+00  8.0901e-02  
2.0003e+05  3.8892e+00  8.0151e-02  
2.0015e+05  3.6173e+00  7.8912e-02  
2.0028e+05  3.3639e+00  7.8030e-02  
2.0040e+05  3.2011e+00  7.7139e-02  
2.0052e+05  3.2179e+00  7.7132e-02  
2.0065e+05  3.1367e+00  7.7530e-02  
2.0077e+05  2.9634e+00  7.7136e-02  
2.0090e+05  2.6202e+00  7.6333e-02  
2.0102e+05  2.7378e+00  7.7556e-02  
2.0114e+05  3.1147e+00  7.9417e-02  
2.0127e+05  3.8203e+00  8.3856e-02  
2.0139e+05  4.7781e+00  8.9243e-02  
2.0152e+05  5.4973e+00  9.5700e-02  
2.0164e+05  6.7682e+00  1.0693e-01  
2.0177e+05  7.7022e+00  1.1641e-01  
2.0189e+05  8.4946e+00  1.2682e-01  
2.0202e+05  8.3666e+00  1.2634e-01  
2.0214e+05  8.0748e+00  1.2282e-01  
2.0227e+05  7.6705e+00  1.1981e-01  
2.0239e+05  7.0294e+00  1.1394e-01  
2.0252e+05  6.3858e+00  1.0905e-01  
2.0265e+05  6.4765e+00  1.0939e-01  
2.0277e+05  6.3733e+00  1.0773e-01  
2.0290e+05  6.9242e+00  1.1280e-01  
2.0302e+05  7.6506e+00  1.2012e-01  
2.0315e+05  8.7307e+00  1.2980e-01  
2.0328e+05  8.8973e+00  1.2972e-01  
2.0340e+05  8.6192e+00  1.2773e-01  
2.0353e+05  8.1753e+00  1.2208e-01  
2.0366e+05  7.6260e+00  1.1572e-01  
2.0378e+05  7.3242e+00  1.1159e-01  
2.0391e+05  6.9362e+00  1.0816e-01  
2.0410e+05  6.3526e+00  7.2339e-02  
2.0435e+05  5.7851e+00  6.7916e-02  
2.0455e+05  5.5846e+00  9.1888e-02  
2.0467e+05  5.4310e+00  9.0239e-02  
2.0480e+05  5.5501e+00  9.0357e-02  
2.0493e+05  5.3701e+00  8.8725e-02  
2.0506e+05  5.1390e+00  8.6227e-02  
2.0518e+05  4.8650e+00  8.4185e-02  
2.0531e+05  4.8160e+00  8.3812e-02  
2.0544e+05  4.7095e+00  8.3298e-02  
2.0557e+05  5.0942e+00  8.3749e-02  
2.0570e+05  5.1041e+00  8.2947e-02  
2.0583e+05  5.2038e+00  8.3948e-02  
2.0596e+05  5.6743e+00  8.6281e-02  
2.0608e+05  6.1103e+00  9.0169e-02  
2.0621e+05  7.2261e+00  9.7633e-02  
2.0634e+05  7.5978e+00  1.0065e-01  
2.0647e+05  7.7061e+00  1.0088e-01  
2.0660e+05  7.5400e+00  9.9705e-02  
2.0673e+05  6.8687e+00  9.3747e-02  
2.0686e+05  6.3972e+00  9.0272e-02  
2.0699e+05  6.0525e+00  8.7397e-02  
2.0712e+05  5.8610e+00  8.5783e-02  
2.0725e+05  5.4855e+00  8.4001e-02  
2.0738e+05  5.2964e+00  8.2521e-02  
2.0751e+05  5.2668e+00  8.2916e-02  
2.0764e+05  5.1988e+00  8.2603e-02  
2.0777e+05  5.3505e+00  8.2681e-02  
2.0790e+05  5.5130e+00  8.3858e-02  
2.0803e+05  5.5866e+00  8.5033e-02  
2.0816e+05  5.4958e+00  8.4081e-02  
2.0830e+05  5.2008e+00  8.2881e-02  
2.0843e+05  4.6689e+00  8.0088e-02  
2.0856e+05  4.5711e+00  7.9099e-02  
2.0869e+05  4.5141e+00  7.7989e-02  
2.0882e+05  4.4116e+00  7.7605e-02  
2.0895e+05  4.1727e+00  7.6129e-02  
2.0908e+05  4.2370e+00  7.7958e-02  
2.0922e+05  4.5406e+00  7.9290e-02  
2.0935e+05  4.7789e+00  8.1699e-02  
2.0948e+05  4.9238e+00  8.1019e-02  
2.0961e+05  4.9020e+00  8.0715e-02  
2.0974e+05  4.7459e+00  7.9249e-02  
2.0988e+05  4.4699e+00  7.7708e-02  
2.1008e+05  4.2604e+00  5.3296e-02  
2.1034e+05  4.1475e+00  5.2791e-02  
2.1061e+05  4.1760e+00  5.2956e-02  
2.1081e+05  4.3291e+00  7.4722e-02  
2.1094e+05  4.3405e+00  7.4576e-02  
2.1108e+05  3.8927e+00  7.2372e-02  
2.1121e+05  3.7545e+00  7.1023e-02  
2.1134e+05  3.7883e+00  7.1379e-02  
2.1148e+05  3.8827e+00  7.2015e-02  
2.1161e+05  4.3854e+00  7.4804e-02  
2.1175e+05  4.4594e+00  7.4934e-02  
2.1188e+05  4.0967e+00  7.2608e-02  
2.1202e+05  3.3531e+00  6.8551e-02  
2.1215e+05  2.5850e+00  6.4948e-02  
2.1228e+05  2.0656e+00  6.3485e-02  
2.1242e+05  2.3546e+00  6.3812e-02  
2.1255e+05  2.9436e+00  6.6387e-02  
2.1269e+05  4.2665e+00  7.2332e-02  
2.1283e+05  5.7975e+00  8.0709e-02  
2.1296e+05  6.6553e+00  8.6708e-02  
2.1310e+05  6.4928e+00  8.5073e-02  
2.1323e+05  6.0731e+00  8.2703e-02  
2.1337e+05  5.8084e+00  8.0208e-02  
2.1350e+05  5.3639e+00  7.7846e-02  
2.1364e+05  4.9531e+00  7.5586e-02  
2.1378e+05  4.4896e+00  7.3019e-02  
2.1391e+05  4.3844e+00  7.1685e-02  
2.1405e+05  4.3575e+00  7.1759e-02  
2.1419e+05  4.7337e+00  7.3339e-02  
2.1432e+05  5.3216e+00  7.6702e-02  
2.1446e+05  6.1717e+00  8.1101e-02  
2.1460e+05  6.7249e+00  8.5200e-02  
2.1473e+05  6.7725e+00  8.5696e-02  
2.1487e+05  7.0238e+00  8.7087e-02  
2.1501e+05  7.5257e+00  8.9896e-02  
2.1515e+05  7.6957e+00  9.2150e-02  
2.1528e+05  7.9239e+00  9.3286e-02  
2.1542e+05  7.6697e+00  9.0504e-02  
2.1556e+05  7.1023e+00  8.6873e-02  
2.1570e+05  6.3574e+00  8.1474e-02  
2.1584e+05  5.6310e+00  7.6398e-02  
2.1597e+05  5.1074e+00  7.3585e-02  
2.1611e+05  4.9148e+00  7.2515e-02  
2.1625e+05  5.0146e+00  7.2856e-02  
2.1639e+05  5.2593e+00  7.4223e-02  
2.1653e+05  5.6008e+00  7.5874e-02  
2.1667e+05  5.5257e+00  7.5359e-02  
2.1681e+05  4.9339e+00  7.2007e-02  
2.1695e+05  4.5049e+00  6.9203e-02  
2.1708e+05  4.0033e+00  6.6829e-02  
2.1722e+05  3.2761e+00  6.4236e-02  
2.1736e+05  3.0617e+00  6.3568e-02  
2.1750e+05  3.3879e+00  6.4064e-02  
2.1764e+05  3.9415e+00  6.6620e-02  
2.1778e+05  5.0318e+00  7.1971e-02  
2.1792e+05  5.7607e+00  7.6225e-02  
2.1806e+05  5.7543e+00  7.5732e-02  
2.1821e+05  5.1099e+00  7.1869e-02  
2.1835e+05  4.4866e+00  6.8871e-02  
2.1849e+05  4.0282e+00  6.6625e-02  
2.1863e+05  3.8351e+00  6.5947e-02  
2.1877e+05  4.1422e+00  6.6120e-02  
2.1891e+05  4.4792e+00  6.8095e-02  
2.1905e+05  4.8584e+00  6.9646e-02  
2.1919e+05  4.9203e+00  6.9127e-02  
2.1933e+05  4.5115e+00  6.7378e-02  
2.1948e+05  4.1846e+00  6.5615e-02  
2.1962e+05  4.2018e+00  6.5230e-02  
2.1976e+05  4.4326e+00  6.6726e-02  
2.1990e+05  4.8754e+00  6.9362e-02  
2.2004e+05  5.5978e+00  7.3196e-02  
2.2019e+05  6.1276e+00  7.7363e-02  
2.2033e+05  6.5507e+00  7.9880e-02  
2.2047e+05  6.7914e+00  8.2182e-02  
2.2061e+05  6.8857e+00  8.1724e-02  
2.2076e+05  6.2619e+00  7.8095e-02  
2.2090e+05  5.7866e+00  7.5224e-02  
2.2104e+05  5.5961e+00  7.3728e-02  
2.2119e+05  5.2335e+00  7.2098e-02  
2.2133e+05  5.0521e+00  7.0933e-02  
2.2147e+05  4.9051e+00  6.9961e-02  
2.2162e+05  4.8589e+00  6.9409e-02  
2.2176e+05  4.7924e+00  6.8677e-02  
2.2191e+05  4.4818e+00  6.7210e-02  
2.2205e+05  4.6375e+00  6.8029e-02  
2.2219e+05  4.6551e+00  6.8173e-02  
2.2234e+05  5.0998e+00  7.0067e-02  
2.2248e+05  5.3501e+00  7.1604e-02  
2.2263e+05  5.3867e+00  7.1703e-02  
2.2277e+05  5.4220e+00  7.1236e-02  
2.2292e+05  4.9967e+00  7.0022e-02  
2.2306e+05  4.8927e+00  6.8971e-02  
2.2321e+05  4.8611e+00  6.8303e-02  
2.2335e+05  4.9199e+00  6.8694e-02  
2.2350e+05  5.1410e+00  7.0354e-02  
2.2365e+05  5.1211e+00  7.1000e-02  
2.2379e+05  5.3464e+00  7.1785e-02  
2.2394e+05  5.3200e+00  7.1874e-02  
2.2408e+05  4.7565e+00  6.8684e-02  
2.2423e+05  4.4215e+00  6.6243e-02  
2.2438e+05  3.8274e+00  6.3794e-02  
2.2452e+05  3.8001e+00  6.2879e-02  
2.2467e+05  3.8431e+00  6.3094e-02  
2.2482e+05  4.6869e+00  6.6367e-02  
2.2496e+05  5.6406e+00  7.1265e-02  
2.2511e+05  6.7721e+00  7.8529e-02  
2.2526e+05  7.1024e+00  8.0027e-02  
2.2541e+05  6.8579e+00  7.8674e-02  
2.2555e+05  5.9682e+00  7.3216e-02  
2.2570e+05  5.2846e+00  6.9278e-02  
2.2585e+05  4.6756e+00  6.5780e-02  
2.2600e+05  4.2346e+00  6.3943e-02  
2.2615e+05  4.2219e+00  6.3532e-02  
2.2629e+05  4.4212e+00  6.5109e-02  
2.2644e+05  4.9486e+00  6.6906e-02  
2.2659e+05  5.4084e+00  6.9050e-02  
2.2674e+05  5.1237e+00  6.7194e-02  
2.2689e+05  4.3792e+00  6.3998e-02  
2.2704e+05  3.9839e+00  6.1962e-02  
2.2719e+05  3.8040e+00  6.1303e-02  
2.2734e+05  3.9776e+00  6.2357e-02  
2.2749e+05  4.6362e+00  6.5136e-02  
2.2764e+05  4.9935e+00  6.6836e-02  
2.2779e+05  4.8112e+00  6.5698e-02  
2.2794e+05  4.1481e+00  6.2463e-02  
2.2809e+05  3.9017e+00  6.1377e-02  
2.2824e+05  3.7267e+00  6.0663e-02  
2.2839e+05  3.8957e+00  6.1470e-02  
2.2854e+05  4.6201e+00  6.4515e-02  
2.2869e+05  5.5035e+00  6.8822e-02  
2.2884e+05  6.4197e+00  7.4719e-02  
2.2899e+05  6.9809e+00  7.8183e-02  
2.2914e+05  6.8616e+00  7.7655e-02  
2.2929e+05  6.3576e+00  7.4827e-02  
2.2944e+05  5.7835e+00  7.1493e-02  
2.2960e+05  5.4077e+00  6.8907e-02  
2.2975e+05  4.9827e+00  6.7209e-02  
2.2990e+05  4.6545e+00  6.4991e-02  
2.3005e+05  4.0973e+00  6.2967e-02  
2.3020e+05  3.9740e+00  6.1792e-02  
2.3036e+05  3.6497e+00  6.0728e-02  
2.3051e+05  3.7472e+00  6.0848e-02  
2.3066e+05  3.7989e+00  6.0854e-02  
2.3081e+05  3.8843e+00  6.0455e-02  
2.3097e+05  4.0693e+00  6.1421e-02  
2.3112e+05  3.9823e+00  6.0815e-02  
2.3127e+05  3.7337e+00  5.9859e-02  
2.3143e+05  3.3061e+00  5.8376e-02  
2.3158e+05  3.4070e+00  5.8312e-02  
2.3173e+05  3.7259e+00  6.0191e-02  
2.3189e+05  4.4349e+00  6.2938e-02  
2.3204e+05  5.5365e+00  6.7252e-02  
2.3220e+05  5.7964e+00  6.9008e-02  
2.3235e+05  5.4054e+00  6.7071e-02  
2.3251e+05  4.5778e+00  6.2650e-02  
2.3266e+05  3.9293e+00  6.0004e-02  
2.3282e+05  3.4721e+00  5.8341e-02  
2.3297e+05  3.7536e+00  5.9400e-02  
2.3313e+05  4.6180e+00  6.3077e-02  
2.3328e+05  6.0534e+00  7.0350e-02  
2.3344e+05  6.9804e+00  7.5922e-02  
2.3359e+05  7.1622e+00  7.7057e-02  
2.3375e+05  7.0991e+00  7.6977e-02  
2.3390e+05  6.7686e+00  7.4313e-02  
2.3406e+05  6.6323e+00  7.3608e-02  
2.3422e+05  6.3562e+00  7.1869e-02  
2.3437e+05  6.1386e+00  7.0152e-02  
2.3453e+05  5.7848e+00  6.8384e-02  
2.3469e+05  5.8058e+00  6.8207e-02  
2.3484e+05  5.8080e+00  6.8533e-02  
2.3500e+05  6.0254e+00  6.9349e-02  
2.3516e+05  6.1467e+00  7.0724e-02  
2.3531e+05  6.1955e+00  7.0867e-02  
2.3547e+05  6.1748e+00  7.1136e-02  
2.3563e+05  6.1857e+00  7.0914e-02  
2.3587e+05  5.9880e+00  4.9280e-02  
2.3618e+05  5.8497e+00  4.7911e-02  
2.3642e+05  5.8313e+00  6.8329e-02  
2.3658e+05  5.6100e+00  6.6948e-02  
2.3674e+05  5.2714e+00  6.5056e-02  
2.3690e+05  5.0926e+00  6.3988e-02  
2.3705e+05  4.7397e+00  6.2220e-02  
2.3721e+05  4.4052e+00  6.0941e-02  
2.3737e+05  4.0383e+00  5.9813e-02  
2.3753e+05  4.0308e+00  5.9453e-02  
2.3769e+05  4.2471e+00  5.9637e-02  
2.3785e+05  4.5400e+00  6.1159e-02  
2.3801e+05  4.9261e+00  6.3663e-02  
2.3817e+05  5.5175e+00  6.5448e-02  
2.3833e+05  5.5313e+00  6.5903e-02  
2.3849e+05  5.4689e+00  6.5670e-02  
2.3865e+05  5.1012e+00  6.3711e-02  
2.3882e+05  4.6302e+00  6.1239e-02  
2.3898e+05  4.2655e+00  5.9532e-02  
2.3914e+05  3.7878e+00  5.7813e-02  
